시점,월별,가해자음주정도별1,가해자음주정도별2,주야별,사고건수,사망자수,부상자수
2017,6월,기타불명,기타불명,주,3629,77,5196
2017,6월,기타불명,기타불명,야,2267,45,3153
2017,7월,음주상태,0.03%미만,주,11,0,18
2017,7월,음주상태,0.03%미만,야,15,2,23
2017,7월,음주상태,0.030~0.049%,주,10,0,24
2017,7월,음주상태,0.030~0.049%,야,21,2,31
2017,7월,음주운전,측정불응,주,4,0,6
2017,7월,음주운전,측정불응,야,21,0,34
2017,7월,음주운전,0.05%~0.09%,주,119,6,205
2017,7월,음주운전,0.05%~0.09%,야,207,9,344
2017,7월,음주운전,0.10%~0.14%,주,135,2,242
2017,7월,음주운전,0.10%~0.14%,야,403,8,694
2017,7월,음주운전,0.15%~0.19%,주,105,2,174
2017,7월,음주운전,0.15%~0.19%,야,383,7,651
2017,7월,음주운전,0.20%~0.24%,주,49,3,91
2017,7월,음주운전,0.20%~0.24%,야,148,6,236
2017,7월,음주운전,0.25%~0.29%,주,11,0,18
2017,7월,음주운전,0.25%~0.29%,야,38,1,65
2017,7월,음주운전,0.30%~0.34%,주,6,0,11
2017,7월,음주운전,0.30%~0.34%,야,9,0,14
2017,7월,음주운전,0.35%이상,주,2,0,2
2017,7월,측정불능,측정불능,주,14,1,16
2017,7월,측정불능,측정불능,야,20,1,32
2017,7월,해당 없음,해당 없음,주,6595,101,10040
2017,7월,해당 없음,해당 없음,야,4121,90,6142
2017,7월,기타불명,기타불명,주,3434,55,5070
2017,7월,기타불명,기타불명,야,2277,61,3179
2017,8월,음주상태,0.03%미만,주,12,2,19
2017,8월,음주상태,0.03%미만,야,14,0,27
2017,8월,음주상태,0.030~0.049%,주,14,0,24
2017,8월,음주상태,0.030~0.049%,야,29,0,50
2017,8월,음주운전,측정불응,주,5,0,5
2017,8월,음주운전,측정불응,야,15,0,27
2017,8월,음주운전,0.05%~0.09%,주,101,1,170
2017,8월,음주운전,0.05%~0.09%,야,231,7,386
2017,8월,음주운전,0.10%~0.14%,주,134,2,235
2017,8월,음주운전,0.10%~0.14%,야,388,5,694
2017,8월,음주운전,0.15%~0.19%,주,124,2,249
2017,8월,음주운전,0.15%~0.19%,야,411,3,678
2017,8월,음주운전,0.20%~0.24%,주,47,3,80
2017,8월,음주운전,0.20%~0.24%,야,136,3,219
2017,8월,음주운전,0.25%~0.29%,주,20,0,31
2017,8월,음주운전,0.25%~0.29%,야,31,2,45
2017,8월,음주운전,0.30%~0.34%,주,6,1,13
2017,8월,음주운전,0.30%~0.34%,야,7,0,12
2017,8월,음주운전,0.35%이상,야,1,0,1
2017,8월,측정불능,측정불능,주,17,1,23
2017,8월,측정불능,측정불능,야,16,0,25
2017,8월,해당 없음,해당 없음,주,6943,111,10464
2017,8월,해당 없음,해당 없음,야,4171,85,6158
2017,8월,기타불명,기타불명,주,3512,65,5223
2017,8월,기타불명,기타불명,야,2297,60,3304
2017,9월,음주상태,0.03%미만,주,12,1,15
2017,9월,음주상태,0.03%미만,야,11,0,13
2017,9월,음주상태,0.030~0.049%,주,23,1,42
2017,9월,음주상태,0.030~0.049%,야,26,1,39
2017,9월,음주운전,측정불응,주,7,0,7
2017,9월,음주운전,측정불응,야,16,0,31
2017,9월,음주운전,0.05%~0.09%,주,119,4,198
2017,9월,음주운전,0.05%~0.09%,야,248,14,371
2017,9월,음주운전,0.10%~0.14%,주,123,1,184
2017,9월,음주운전,0.10%~0.14%,야,408,9,670
2017,9월,음주운전,0.15%~0.19%,주,129,1,202
2017,9월,음주운전,0.15%~0.19%,야,376,9,608
2017,9월,음주운전,0.20%~0.24%,주,50,1,77
2017,9월,음주운전,0.20%~0.24%,야,114,4,189
2017,9월,음주운전,0.25%~0.29%,주,15,0,22
2017,9월,음주운전,0.25%~0.29%,야,20,1,39
2017,9월,음주운전,0.30%~0.34%,주,7,2,5
2017,9월,음주운전,0.30%~0.34%,야,3,0,5
2017,9월,음주운전,0.35%이상,주,5,0,10
2017,9월,음주운전,0.35%이상,야,2,0,4
2017,9월,측정불능,측정불능,주,10,1,13
2017,9월,측정불능,측정불능,야,12,0,18
2017,9월,해당 없음,해당 없음,주,7797,112,11717
2017,9월,해당 없음,해당 없음,야,4440,121,6373
2017,9월,기타불명,기타불명,주,3556,81,5160
2017,9월,기타불명,기타불명,야,2362,55,3359
2017,10월,음주상태,0.03%미만,주,16,2,25
2017,10월,음주상태,0.03%미만,야,13,2,16
2017,10월,음주상태,0.030~0.049%,주,13,0,18
2017,10월,음주상태,0.030~0.049%,야,28,1,46
2017,10월,음주운전,측정불응,주,6,0,9
2017,10월,음주운전,측정불응,야,19,0,40
2017,10월,음주운전,0.05%~0.09%,주,127,7,211
2017,10월,음주운전,0.05%~0.09%,야,254,5,436
2017,10월,음주운전,0.10%~0.14%,주,153,4,260
2017,10월,음주운전,0.10%~0.14%,야,476,9,802
2017,10월,음주운전,0.15%~0.19%,주,112,0,205
2017,10월,음주운전,0.15%~0.19%,야,357,5,661
2017,10월,음주운전,0.20%~0.24%,주,48,0,77
2017,10월,음주운전,0.20%~0.24%,야,127,2,231
2017,10월,음주운전,0.25%~0.29%,주,13,0,21
2017,10월,음주운전,0.25%~0.29%,야,17,2,27
2017,10월,음주운전,0.30%~0.34%,주,2,0,7
2017,10월,음주운전,0.30%~0.34%,야,5,0,9
2017,10월,음주운전,0.35%이상,주,1,0,3
2017,10월,측정불능,측정불능,주,12,3,16
2017,10월,측정불능,측정불능,야,9,4,12
2017,10월,해당 없음,해당 없음,주,7074,117,10659
2017,10월,해당 없음,해당 없음,야,4354,129,6561
2017,10월,기타불명,기타불명,주,3279,65,4960
2017,10월,기타불명,기타불명,야,2348,63,3386
2017,11월,음주상태,0.03%미만,주,16,0,27
2017,11월,음주상태,0.03%미만,야,22,0,27
2017,11월,음주상태,0.030~0.049%,주,19,0,32
2017,11월,음주상태,0.030~0.049%,야,34,1,58
2017,11월,음주운전,측정불응,주,4,0,5
2017,11월,음주운전,측정불응,야,24,0,37
2017,11월,음주운전,0.05%~0.09%,주,146,3,255
2017,11월,음주운전,0.05%~0.09%,야,323,3,576
2017,11월,음주운전,0.10%~0.14%,주,151,1,265
2017,11월,음주운전,0.10%~0.14%,야,569,7,992
2017,11월,음주운전,0.15%~0.19%,주,93,3,147
2017,11월,음주운전,0.15%~0.19%,야,290,4,502
2017,11월,음주운전,0.20%~0.24%,주,24,1,38
2017,11월,음주운전,0.20%~0.24%,야,91,5,153
2017,11월,음주운전,0.25%~0.29%,주,7,1,6
2017,11월,음주운전,0.25%~0.29%,야,13,0,20
2017,11월,음주운전,0.30%~0.34%,주,1,0,1
2017,11월,음주운전,0.30%~0.34%,야,8,0,15
2017,11월,음주운전,0.35%이상,주,1,0,1
2017,11월,측정불능,측정불능,주,8,0,8
2017,11월,측정불능,측정불능,야,11,0,17
2017,11월,해당 없음,해당 없음,주,7439,124,10822
2017,11월,해당 없음,해당 없음,야,4417,94,6406
2017,11월,기타불명,기타불명,주,3459,70,4968
2017,11월,기타불명,기타불명,야,2207,62,3094
2017,12월,음주상태,0.03%미만,주,13,0,16
2017,12월,음주상태,0.03%미만,야,16,0,34
2017,12월,음주상태,0.030~0.049%,주,19,1,26
2017,12월,음주상태,0.030~0.049%,야,39,2,55
2017,12월,음주운전,측정불응,주,10,0,12
2017,12월,음주운전,측정불응,야,26,0,40
2017,12월,음주운전,0.05%~0.09%,주,160,2,278
2017,12월,음주운전,0.05%~0.09%,야,468,14,786
2017,12월,음주운전,0.10%~0.14%,주,148,1,257
2017,12월,음주운전,0.10%~0.14%,야,614,5,1112
2017,12월,음주운전,0.15%~0.19%,주,61,1,118
2017,12월,음주운전,0.15%~0.19%,야,275,3,502
2017,12월,음주운전,0.20%~0.24%,주,27,0,48
2017,12월,음주운전,0.20%~0.24%,야,71,3,130
2017,12월,음주운전,0.25%~0.29%,주,8,0,16
2017,12월,음주운전,0.25%~0.29%,야,15,1,27
2017,12월,음주운전,0.30%~0.34%,야,1,0,1
2017,12월,음주운전,0.35%이상,야,1,0,1
2017,12월,측정불능,측정불능,주,18,3,25
2017,12월,측정불능,측정불능,야,11,0,14
2017,12월,해당 없음,해당 없음,주,6767,98,9847
2017,12월,해당 없음,해당 없음,야,4467,110,6532
2017,12월,기타불명,기타불명,주,2926,56,4180
2017,12월,기타불명,기타불명,야,2088,55,2987
2018,전체,음주상태,0.03%미만,주,935,11,1360
2018,전체,음주상태,0.03%미만,야,766,9,1115
2018,전체,음주상태,0.030~0.049%,주,156,2,255
2018,전체,음주상태,0.030~0.049%,야,324,9,514
2018,전체,음주운전,측정불응,주,78,0,129
2018,전체,음주운전,측정불응,야,286,1,498
2018,전체,음주운전,0.05%~0.09%,주,1371,51,2345
2018,전체,음주운전,0.05%~0.09%,야,3400,86,5771
2018,전체,음주운전,0.10%~0.14%,주,1600,17,2774
2018,전체,음주운전,0.10%~0.14%,야,5613,62,9527
2018,전체,음주운전,0.15%~0.19%,주,1079,12,1878
2018,전체,음주운전,0.15%~0.19%,야,3799,51,6405
2018,전체,음주운전,0.20%~0.24%,주,478,9,790
2018,전체,음주운전,0.20%~0.24%,야,1184,29,2028
2018,전체,음주운전,0.25%~0.29%,주,162,8,267
2018,전체,음주운전,0.25%~0.29%,야,228,10,375
2018,전체,음주운전,0.30%~0.34%,주,33,3,57
2018,전체,음주운전,0.30%~0.34%,야,41,2,64
2018,전체,음주운전,0.35%이상,주,16,2,29
2018,전체,음주운전,0.35%이상,야,13,3,15
2018,전체,측정불능,측정불능,주,170,5,237
2018,전체,측정불능,측정불능,야,163,8,251
2018,전체,해당 없음,해당 없음,주,86043,1134,128508
2018,전체,해당 없음,해당 없음,야,51276,1032,74661
2018,전체,기타불명,기타불명,주,34830,664,50627
2018,전체,기타불명,기타불명,야,23104,561,32557
2018,1월,음주상태,0.03%미만,주,811,3,1142
2018,1월,음주상태,0.03%미만,야,586,2,843
2018,1월,음주상태,0.030~0.049%,주,19,0,28
2018,1월,음주상태,0.030~0.049%,야,40,0,57
2018,1월,음주운전,측정불응,주,4,0,8
2018,1월,음주운전,측정불응,야,30,0,53
2018,1월,음주운전,0.05%~0.09%,주,142,3,244
2018,1월,음주운전,0.05%~0.09%,야,406,6,746
2018,1월,음주운전,0.10%~0.14%,주,130,2,222
2018,1월,음주운전,0.10%~0.14%,야,553,6,968
2018,1월,음주운전,0.15%~0.19%,주,50,0,77
2018,1월,음주운전,0.15%~0.19%,야,232,3,393
2018,1월,음주운전,0.20%~0.24%,주,14,2,26
2018,1월,음주운전,0.20%~0.24%,야,75,5,128
2018,1월,음주운전,0.25%~0.29%,주,3,0,6
2018,1월,음주운전,0.25%~0.29%,야,14,0,24
2018,1월,음주운전,0.30%~0.34%,야,1,0,1
2018,1월,측정불능,측정불능,주,15,0,20
2018,1월,측정불능,측정불능,야,20,3,41
2018,1월,해당 없음,해당 없음,주,5762,89,8583
2018,1월,해당 없음,해당 없음,야,3959,95,5802
2018,1월,기타불명,기타불명,주,2435,50,3487
2018,1월,기타불명,기타불명,야,1725,35,2539
2018,2월,음주상태,0.03%미만,주,12,0,20
2018,2월,음주상태,0.03%미만,야,23,0,38
2018,2월,음주상태,0.030~0.049%,주,15,0,25
2018,2월,음주상태,0.030~0.049%,야,30,2,47
2018,2월,음주운전,측정불응,주,3,0,5
2018,2월,음주운전,측정불응,야,30,0,64
2018,2월,음주운전,0.05%~0.09%,주,121,6,211
2018,2월,음주운전,0.05%~0.09%,야,399,6,710
2018,2월,음주운전,0.10%~0.14%,주,119,0,201
2018,2월,음주운전,0.10%~0.14%,야,582,4,1001
2018,2월,음주운전,0.15%~0.19%,주,44,0,93
2018,2월,음주운전,0.15%~0.19%,야,234,7,410
2018,2월,음주운전,0.20%~0.24%,주,20,1,31
2018,2월,음주운전,0.20%~0.24%,야,68,8,115
2018,2월,음주운전,0.25%~0.29%,주,9,0,15
2018,2월,음주운전,0.25%~0.29%,야,12,1,15
2018,2월,음주운전,0.30%~0.34%,야,6,2,8
2018,2월,음주운전,0.35%이상,주,1,0,3
2018,2월,음주운전,0.35%이상,야,1,1,0
2018,2월,측정불능,측정불능,주,4,0,5
2018,2월,측정불능,측정불능,야,14,1,18
2018,2월,해당 없음,해당 없음,주,6197,76,9507
2018,2월,해당 없음,해당 없음,야,4109,82,6046
2018,2월,기타불명,기타불명,주,2368,39,3445
2018,2월,기타불명,기타불명,야,1787,39,2597
2018,3월,음주상태,0.03%미만,주,5,0,7
2018,3월,음주상태,0.03%미만,야,18,0,26
2018,3월,음주상태,0.030~0.049%,주,12,0,23
2018,3월,음주상태,0.030~0.049%,야,37,2,60
2018,3월,음주운전,측정불응,주,7,0,16
2018,3월,음주운전,측정불응,야,19,0,33
2018,3월,음주운전,0.05%~0.09%,주,110,4,201
2018,3월,음주운전,0.05%~0.09%,야,322,9,522
2018,3월,음주운전,0.10%~0.14%,주,137,2,247
2018,3월,음주운전,0.10%~0.14%,야,548,4,986
2018,3월,음주운전,0.15%~0.19%,주,76,1,134
2018,3월,음주운전,0.15%~0.19%,야,311,6,520
2018,3월,음주운전,0.20%~0.24%,주,27,1,41
2018,3월,음주운전,0.20%~0.24%,야,81,0,146
2018,3월,음주운전,0.25%~0.29%,주,8,1,13
2018,3월,음주운전,0.25%~0.29%,야,14,0,31
2018,3월,음주운전,0.30%~0.34%,주,2,1,7
2018,3월,음주운전,0.30%~0.34%,야,1,0,2
2018,3월,음주운전,0.35%이상,주,2,1,1
2018,3월,측정불능,측정불능,주,16,1,18
2018,3월,측정불능,측정불능,야,14,1,19
2018,3월,해당 없음,해당 없음,주,6662,86,9684
2018,3월,해당 없음,해당 없음,야,4000,91,5750
2018,3월,기타불명,기타불명,주,2695,52,3939
2018,3월,기타불명,기타불명,야,1898,47,2589
2018,4월,음주상태,0.03%미만,주,14,2,24
2018,4월,음주상태,0.03%미만,야,20,2,25
2018,4월,음주상태,0.030~0.049%,주,13,1,17
2018,4월,음주상태,0.030~0.049%,야,24,0,47
2018,4월,음주운전,측정불응,주,4,0,6
2018,4월,음주운전,측정불응,야,22,0,36
2018,4월,음주운전,0.05%~0.09%,주,123,4,227
2018,4월,음주운전,0.05%~0.09%,야,274,9,440
2018,4월,음주운전,0.10%~0.14%,주,149,0,275
2018,4월,음주운전,0.10%~0.14%,야,570,6,912
2018,4월,음주운전,0.15%~0.19%,주,104,0,193
2018,4월,음주운전,0.15%~0.19%,야,378,6,626
2018,4월,음주운전,0.20%~0.24%,주,49,1,88
2018,4월,음주운전,0.20%~0.24%,야,92,2,149
2018,4월,음주운전,0.25%~0.29%,주,21,1,34
2018,4월,음주운전,0.25%~0.29%,야,23,1,30
2018,4월,음주운전,0.30%~0.34%,주,3,0,3
2018,4월,음주운전,0.30%~0.34%,야,10,0,13
2018,4월,음주운전,0.35%이상,주,3,0,4
2018,4월,음주운전,0.35%이상,야,2,0,2
2018,4월,측정불능,측정불능,주,7,1,14
2018,4월,측정불능,측정불능,야,15,2,23
2018,4월,해당 없음,해당 없음,주,7124,75,10508
2018,4월,해당 없음,해당 없음,야,4115,87,6001
2018,4월,기타불명,기타불명,주,2939,53,4328
2018,4월,기타불명,기타불명,야,1894,50,2618
2018,5월,음주상태,0.03%미만,주,11,2,19
2018,5월,음주상태,0.03%미만,야,14,1,24
2018,5월,음주상태,0.030~0.049%,주,12,0,16
2018,5월,음주상태,0.030~0.049%,야,32,0,51
2018,5월,음주운전,측정불응,주,6,0,9
2018,5월,음주운전,측정불응,야,18,0,35
2018,5월,음주운전,0.05%~0.09%,주,116,2,205
2018,5월,음주운전,0.05%~0.09%,야,273,6,470
2018,5월,음주운전,0.10%~0.14%,주,147,3,226
2018,5월,음주운전,0.10%~0.14%,야,453,7,714
2018,5월,음주운전,0.15%~0.19%,주,82,0,142
2018,5월,음주운전,0.15%~0.19%,야,383,4,670
2018,5월,음주운전,0.20%~0.24%,주,53,0,84
2018,5월,음주운전,0.20%~0.24%,야,118,2,195
2018,5월,음주운전,0.25%~0.29%,주,16,2,25
2018,5월,음주운전,0.25%~0.29%,야,26,3,35
2018,5월,음주운전,0.30%~0.34%,주,5,0,7
2018,5월,음주운전,0.30%~0.34%,야,5,0,10
2018,5월,측정불능,측정불능,주,12,1,16
2018,5월,측정불능,측정불능,야,17,1,23
2018,5월,해당 없음,해당 없음,주,7495,85,11262
2018,5월,해당 없음,해당 없음,야,4185,66,6200
2018,5월,기타불명,기타불명,주,3186,76,4632
2018,5월,기타불명,기타불명,야,1971,48,2764
2018,6월,음주상태,0.03%미만,주,10,0,22
2018,6월,음주상태,0.03%미만,야,13,1,17
2018,6월,음주상태,0.030~0.049%,주,12,0,17
2018,6월,음주상태,0.030~0.049%,야,20,0,38
2018,6월,음주운전,측정불응,주,9,0,11
2018,6월,음주운전,측정불응,야,24,1,34
2018,6월,음주운전,0.05%~0.09%,주,90,4,155
2018,6월,음주운전,0.05%~0.09%,야,207,4,341
2018,6월,음주운전,0.10%~0.14%,주,129,2,202
2018,6월,음주운전,0.10%~0.14%,야,372,3,636
2018,6월,음주운전,0.15%~0.19%,주,116,1,194
2018,6월,음주운전,0.15%~0.19%,야,353,3,580
2018,6월,음주운전,0.20%~0.24%,주,44,0,74
2018,6월,음주운전,0.20%~0.24%,야,136,2,226
2018,6월,음주운전,0.25%~0.29%,주,19,1,30
2018,6월,음주운전,0.25%~0.29%,야,19,0,33
2018,6월,음주운전,0.30%~0.34%,주,6,0,15
2018,6월,음주운전,0.30%~0.34%,야,1,0,1
2018,6월,음주운전,0.35%이상,주,1,0,1
2018,6월,음주운전,0.35%이상,야,1,0,1
2018,6월,측정불능,측정불능,주,17,1,18
2018,6월,측정불능,측정불능,야,8,0,13
2018,6월,해당 없음,해당 없음,주,7423,87,10985
2018,6월,해당 없음,해당 없음,야,4119,63,6073
2018,6월,기타불명,기타불명,주,3012,52,4213
2018,6월,기타불명,기타불명,야,1921,41,2644
2018,7월,음주상태,0.03%미만,주,15,0,30
2018,7월,음주상태,0.03%미만,야,16,0,30
2018,7월,음주상태,0.030~0.049%,주,18,0,38
2018,7월,음주상태,0.030~0.049%,야,13,0,16
2018,7월,음주운전,측정불응,주,9,0,11
2018,7월,음주운전,측정불응,야,26,0,41
2018,7월,음주운전,0.05%~0.09%,주,112,4,187
2018,7월,음주운전,0.05%~0.09%,야,205,5,364
2018,7월,음주운전,0.10%~0.14%,주,129,2,226
2018,7월,음주운전,0.10%~0.14%,야,379,5,673
2018,7월,음주운전,0.15%~0.19%,주,125,3,223
2018,7월,음주운전,0.15%~0.19%,야,405,3,692
2018,7월,음주운전,0.20%~0.24%,주,64,1,99
2018,7월,음주운전,0.20%~0.24%,야,154,1,260
2018,7월,음주운전,0.25%~0.29%,주,20,2,27
2018,7월,음주운전,0.25%~0.29%,야,19,2,34
2018,7월,음주운전,0.30%~0.34%,주,1,0,1
2018,7월,음주운전,0.30%~0.34%,야,3,0,4
2018,7월,음주운전,0.35%이상,주,1,0,2
2018,7월,측정불능,측정불능,주,20,0,30
2018,7월,측정불능,측정불능,야,14,0,22
2018,7월,해당 없음,해당 없음,주,7545,101,11528
2018,7월,해당 없음,해당 없음,야,4349,90,6340
2018,7월,기타불명,기타불명,주,3071,58,4420
2018,7월,기타불명,기타불명,야,1986,38,2806
2018,8월,음주상태,0.03%미만,주,12,2,17
2018,8월,음주상태,0.03%미만,야,18,1,28
2018,8월,음주상태,0.030~0.049%,주,3,0,5
2018,8월,음주상태,0.030~0.049%,야,22,0,38
2018,8월,음주운전,측정불응,주,8,0,14
2018,8월,음주운전,측정불응,야,26,0,45
2018,8월,음주운전,0.05%~0.09%,주,97,5,168
2018,8월,음주운전,0.05%~0.09%,야,233,15,375
2018,8월,음주운전,0.10%~0.14%,주,118,1,213
2018,8월,음주운전,0.10%~0.14%,야,399,3,663
2018,8월,음주운전,0.15%~0.19%,주,106,3,189
2018,8월,음주운전,0.15%~0.19%,야,381,2,670
2018,8월,음주운전,0.20%~0.24%,주,56,1,93
2018,8월,음주운전,0.20%~0.24%,야,121,3,200
2018,8월,음주운전,0.25%~0.29%,주,24,0,49
2018,8월,음주운전,0.25%~0.29%,야,29,1,60
2018,8월,음주운전,0.30%~0.34%,주,3,0,3
2018,8월,음주운전,0.30%~0.34%,야,8,0,16
2018,8월,음주운전,0.35%이상,주,2,1,5
2018,8월,음주운전,0.35%이상,야,1,0,1
2018,8월,측정불능,측정불능,주,18,1,26
2018,8월,측정불능,측정불능,야,14,0,21
2018,8월,해당 없음,해당 없음,주,7450,102,11461
2018,8월,해당 없음,해당 없음,야,4266,99,6190
2018,8월,기타불명,기타불명,주,2997,53,4560
2018,8월,기타불명,기타불명,야,1923,64,2639
2018,9월,음주상태,0.03%미만,주,9,1,22
2018,9월,음주상태,0.03%미만,야,20,0,38
2018,9월,음주상태,0.030~0.049%,주,9,0,14
2018,9월,음주상태,0.030~0.049%,야,23,3,27
2018,9월,음주운전,측정불응,주,9,0,20
2018,9월,음주운전,측정불응,야,30,0,55
2018,9월,음주운전,0.05%~0.09%,주,120,9,194
2018,9월,음주운전,0.05%~0.09%,야,253,3,440
2018,9월,음주운전,0.10%~0.14%,주,144,1,248
2018,9월,음주운전,0.10%~0.14%,야,434,6,770
2018,9월,음주운전,0.15%~0.19%,주,122,1,205
2018,9월,음주운전,0.15%~0.19%,야,349,4,556
2018,9월,음주운전,0.20%~0.24%,주,50,2,82
2018,9월,음주운전,0.20%~0.24%,야,112,2,204
2018,9월,음주운전,0.25%~0.29%,주,19,1,30
2018,9월,음주운전,0.25%~0.29%,야,21,1,40
2018,9월,음주운전,0.30%~0.34%,주,5,2,11
2018,9월,음주운전,0.30%~0.34%,야,2,0,3
2018,9월,음주운전,0.35%이상,주,4,0,10
2018,9월,음주운전,0.35%이상,야,2,0,4
2018,9월,측정불능,측정불능,주,13,0,26
2018,9월,측정불능,측정불능,야,12,0,23
2018,9월,해당 없음,해당 없음,주,7340,88,11177
2018,9월,해당 없음,해당 없음,야,4251,110,6177
2018,9월,기타불명,기타불명,주,3076,64,4566
2018,9월,기타불명,기타불명,야,1942,50,2809
2018,10월,음주상태,0.03%미만,주,11,1,20
2018,10월,음주상태,0.03%미만,야,14,0,17
2018,10월,음주상태,0.030~0.049%,주,16,1,25
2018,10월,음주상태,0.030~0.049%,야,27,0,33
2018,10월,음주운전,측정불응,주,7,0,8
2018,10월,음주운전,측정불응,야,17,0,34
2018,10월,음주운전,0.05%~0.09%,주,119,4,197
2018,10월,음주운전,0.05%~0.09%,야,257,9,408
2018,10월,음주운전,0.10%~0.14%,주,153,4,269
2018,10월,음주운전,0.10%~0.14%,야,498,4,812
2018,10월,음주운전,0.15%~0.19%,주,109,2,190
2018,10월,음주운전,0.15%~0.19%,야,347,6,595
2018,10월,음주운전,0.20%~0.24%,주,40,0,68
2018,10월,음주운전,0.20%~0.24%,야,89,2,147
2018,10월,음주운전,0.25%~0.29%,주,8,0,13
2018,10월,음주운전,0.25%~0.29%,야,16,1,21
2018,10월,음주운전,0.30%~0.34%,주,2,0,2
2018,10월,음주운전,0.30%~0.34%,야,1,0,1
2018,10월,음주운전,0.35%이상,주,1,0,1
2018,10월,음주운전,0.35%이상,야,5,1,5
2018,10월,측정불능,측정불능,주,13,0,18
2018,10월,측정불능,측정불능,야,11,0,16
2018,10월,해당 없음,해당 없음,주,8029,130,11700
2018,10월,해당 없음,해당 없음,야,4717,97,6759
2018,10월,기타불명,기타불명,주,3130,62,4475
2018,10월,기타불명,기타불명,야,2101,49,3002
2018,11월,음주상태,0.03%미만,주,16,0,25
2018,11월,음주상태,0.03%미만,야,10,1,12
2018,11월,음주상태,0.030~0.049%,주,14,0,24
2018,11월,음주상태,0.030~0.049%,야,23,0,42
2018,11월,음주운전,측정불응,주,6,0,13
2018,11월,음주운전,측정불응,야,23,0,37
2018,11월,음주운전,0.05%~0.09%,주,103,3,179
2018,11월,음주운전,0.05%~0.09%,야,267,9,436
2018,11월,음주운전,0.10%~0.14%,주,133,0,248
2018,11월,음주운전,0.10%~0.14%,야,403,6,688
2018,11월,음주운전,0.15%~0.19%,주,76,1,130
2018,11월,음주운전,0.15%~0.19%,야,214,1,339
2018,11월,음주운전,0.20%~0.24%,주,39,0,64
2018,11월,음주운전,0.20%~0.24%,야,78,0,146
2018,11월,음주운전,0.25%~0.29%,주,11,0,20
2018,11월,음주운전,0.25%~0.29%,야,22,0,32
2018,11월,음주운전,0.30%~0.34%,주,4,0,6
2018,11월,음주운전,0.30%~0.34%,야,2,0,3
2018,11월,음주운전,0.35%이상,주,1,0,2
2018,11월,측정불능,측정불능,주,18,0,19
2018,11월,측정불능,측정불능,야,12,0,13
2018,11월,해당 없음,해당 없음,주,7872,103,11575
2018,11월,해당 없음,해당 없음,야,4689,76,6831
2018,11월,기타불명,기타불명,주,3001,56,4345
2018,11월,기타불명,기타불명,야,1992,42,2771
2018,12월,음주상태,0.03%미만,주,9,0,12
2018,12월,음주상태,0.03%미만,야,14,1,17
2018,12월,음주상태,0.030~0.049%,주,13,0,23
2018,12월,음주상태,0.030~0.049%,야,33,2,58
2018,12월,음주운전,측정불응,주,6,0,8
2018,12월,음주운전,측정불응,야,21,0,31
2018,12월,음주운전,0.05%~0.09%,주,118,3,177
2018,12월,음주운전,0.05%~0.09%,야,304,5,519
2018,12월,음주운전,0.10%~0.14%,주,112,0,197
2018,12월,음주운전,0.10%~0.14%,야,422,8,704
2018,12월,음주운전,0.15%~0.19%,주,69,0,108
2018,12월,음주운전,0.15%~0.19%,야,212,6,354
2018,12월,음주운전,0.20%~0.24%,주,22,0,40
2018,12월,음주운전,0.20%~0.24%,야,60,2,112
2018,12월,음주운전,0.25%~0.29%,주,4,0,5
2018,12월,음주운전,0.25%~0.29%,야,13,0,20
2018,12월,음주운전,0.30%~0.34%,주,2,0,2
2018,12월,음주운전,0.30%~0.34%,야,1,0,2
2018,12월,음주운전,0.35%이상,야,1,1,2
2018,12월,측정불능,측정불능,주,17,0,27
2018,12월,측정불능,측정불능,야,12,0,19
2018,12월,해당 없음,해당 없음,주,7144,112,10538
2018,12월,해당 없음,해당 없음,야,4517,76,6492
2018,12월,기타불명,기타불명,주,2920,49,4217
2018,12월,기타불명,기타불명,야,1964,58,2779
2019,전체,음주상태,0.03%미만,주,136,11,233
2019,전체,음주상태,0.03%미만,야,129,8,189
2019,전체,음주운전,측정불응,주,93,0,153
2019,전체,음주운전,측정불응,야,238,0,374
2019,전체,음주운전,0.030~0.049%,주,214,4,374
2019,전체,음주운전,0.030~0.049%,야,243,8,350
2019,전체,음주운전,0.05%~0.09%,주,903,30,1524
2019,전체,음주운전,0.05%~0.09%,야,2032,47,3316
2019,전체,음주운전,0.10%~0.14%,주,1501,21,2475
2019,전체,음주운전,0.10%~0.14%,야,5092,52,8383
2019,전체,음주운전,0.15%~0.19%,주,873,11,1448
2019,전체,음주운전,0.15%~0.19%,야,2896,58,4895
2019,전체,음주운전,0.20%~0.24%,주,343,11,552
2019,전체,음주운전,0.20%~0.24%,야,887,34,1467
2019,전체,음주운전,0.25%~0.29%,주,108,3,190
2019,전체,음주운전,0.25%~0.29%,야,194,11,327
2019,전체,음주운전,0.30%~0.34%,주,36,0,57
2019,전체,음주운전,0.30%~0.34%,야,28,3,40
2019,전체,음주운전,0.35%이상,주,14,1,19
2019,전체,음주운전,0.35%이상,야,13,1,17
2019,전체,측정불능,측정불능,주,257,8,361
2019,전체,측정불능,측정불능,야,217,11,309
2019,전체,해당 없음,해당 없음,주,95901,999,144047
2019,전체,해당 없음,해당 없음,야,54587,868,80441
2019,전체,기타불명,기타불명,주,38154,651,55593
2019,전체,기타불명,기타불명,야,24511,498,34578
2019,1월,음주상태,0.03%미만,주,10,1,13
2019,1월,음주상태,0.03%미만,야,11,1,16
